, Absolute Distance to BestKnownHypervolume, Best known hypervolume, BestKnownFront, Crowding, Encoding.ProblemSize, Execution Time, Generational Distance, Hypervolume, Pareto Front, ProblemSize, ReferencePoint, Seed, Spacing, TestFunction
NSGA-II Run 28, 2.8880872253154166, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21172900653466967, 40, 00:03:13.3537548, 0.035825145889843889, 1000.9977670506838, [[0;0.041757069760686;5.94277941779643][0;0;6.00054574260447][0;0.921223842160067;4.4564878687975][0.887816881419761;0.791563017722087;2.81684211527674][...]], 40, [11;11;11], 1553433728, 0.078616559480828074, DTLZ7
NSGA-II Run 29, 6.7459426097900632, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.2147870332017397, 40, 00:01:44.1969232, 0.048427197460766409, 997.13991166620917, [[0.859179911050748;0.858710947181893;2.61411306490746][0;0;6.00008209547426][0.767159098323634;0.914987426671949;3.03805371495062][...]], 40, [11;11;11], 1709091632, 0.074979607631496609, DTLZ7
NSGA-II Run 30, 4.32925118850892, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21323192551725256, 40, 00:02:27.1638236, 0.045188701863228757, 999.55660308749032, [[0.699055064719162;0.902480731257178;3.47090702972952][0.969123426412049;0.124647828087193;4.51323373695002][...]], 40, [11;11;11], 1710155779, 0.08549742076981813, DTLZ7
NSGA-II Run 31, 2.0239372280396992, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21600548235375136, 40, 00:03:14.1362007, 0.049486269860515027, 1001.8619170479595, [[0;0;6.00139708399338][0.859387949073835;0.859393761999377;2.61540993169809][0.927898941543297;0.175633710728791;4.13973657224409][...]], 40, [11;11;11], 1394892119, 0.074079285823322613, DTLZ7
NSGA-II Run 32, 2.4626359215214961, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21039050920594873, 40, 00:03:01.6715161, 0.037096165970339483, 1001.4232183544777, [[0.896676438743871;0.768667098186925;2.96325604219158][0.681020652533902;0.884846875148021;3.56014018364625][...]], 40, [11;11;11], 1994876914, 0.078608295715344487, DTLZ7
NSGA-II Run 33, 1.0849831674378265, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20085816395250167, 40, 00:01:43.1436830, 0.035794985410556215, 1002.8008711085614, [[0.859369820672647;0.859524699097515;2.61420010201179][0.939651979279778;0.206467848808654;4.15600075607686][...]], 40, [11;11;11], 1479285079, 0.075800361824711657, DTLZ7
NSGA-II Run 34, 2.9887767116191526, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21240576481814696, 40, 00:01:38.6948652, 0.042310881150683877, 1000.8970775643801, [[0.734007807286498;0.914547198732786;3.25714456546244][0.859063584916065;0.85917943233943;2.61439046137322][...]], 40, [11;11;11], 203738316, 0.062628048538267908, DTLZ7
NSGA-II Run 35, 1.1008939384896621, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21713087241948029, 40, 00:01:44.4036928, 0.031216968307290389, 1002.7849603375096, [[0.859681954459956;0.859341776138757;2.61414806828124][0.711988041448574;0.92145490024781;3.45047513905093][...]], 40, [11;11;11], 148267405, 0.070435073041056034, DTLZ7
NSGA-II Run 36, 4.6348273207988768, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20434033135368554, 40, 00:01:36.1112030, 0.0385739898689194, 999.25102695520036, [[0.859225651117707;0.859249270158573;2.61416641045703][0.0746981687997995;0.879964082937635;4.20080232247606][...]], 40, [11;11;11], 480444227, 0.0787352980503255, DTLZ7
NSGA-II Run 37, 1.1888763802591029, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.22053452857134298, 40, 00:02:00.9227975, 0.049319159656531379, 1002.6969778957401, [[0;0.208959556381364;5.59886516754831][0.860087553561887;0.859736222679024;2.61443317753036][0;1;5.00040205034388][...]], 40, [11;11;11], 743836814, 0.080419219112101967, DTLZ7
NSGA-II Run 38, 3.0179507273165882, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.2137009892668664, 40, 00:01:30.0607881, 0.032712925191254655, 1000.8679035486826, [[0;0;6.00006840973487][0.707405445122744;0.915725708864593;3.45872388458077][0.859509426105862;0.859729057235665;2.61409008955653][...]], 40, [11;11;11], 1078623682, 0.080053819801706783, DTLZ7
NSGA-II Run 39, 2.9447697480992474, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21318008028892485, 40, 00:02:18.0139301, 0.05410737050331578, 1000.9410845279, [[0;0;6.00026977912989][0.756796074430616;0.868240265924109;2.98526761249751][0.994608010480065;0;4.95514012874199][...]], 40, [11;11;11], 89340978, 0.090790859491214612, DTLZ7
NSGA-II Run 40, 0.49845326644253873, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.2183189832205869, 40, 00:03:03.8083916, 0.034626232968667764, 1003.3874010095567, [[0;0.210294213250416;5.59715415855252][0;0;6.00021064303665][0.859203442820198;0.858748804688923;2.61423690565548][...]], 40, [11;11;11], 1956511291, 0.070836189237295843, DTLZ7
NSGA-II Run 41, 1.8917075835453261, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21502759022846732, 40, 00:01:38.6506390, 0.049254536981563672, 1001.9941466924539, [[0.859974218050725;0.859807993118201;2.61420620306247][0;0;6.00011533605659][0.245730165619509;0.899543565913146;3.94426618749476][...]], 40, [11;11;11], 1595214337, 0.095615464590451935, DTLZ7
NSGA-II Run 42, 1.5117496311736431, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21322041857021931, 40, 00:01:46.2513024, 0.041504239653381549, 1002.3741046448256, [[0;0;6.00247825491335][0.253174194376483;0.886520898939864;3.91176729906822][0.85942018433808;0.859919017047323;2.61651991248898][...]], 40, [11;11;11], 1624606135, 0.087661295498710934, DTLZ7
NSGA-II Run 43, 2.3001906706384716, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21030829532504194, 40, 00:01:38.3711283, 0.026809297842891128, 1001.5856636053608, [[0.000615711232291172;0.887982216893184;4.33886739260001][0.859776032719118;0.858952538083247;2.61430330124339][...]], 40, [11;11;11], 1032608085, 0.082223159893029016, DTLZ7
NSGA-II Run 44, 2.1711561388144673, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21826965035429749, 40, 00:01:43.4408854, 0.052175256198692017, 1001.7146981371848, [[0.129402375108317;0.927034280729052;4.23452789422384][0.466428817876427;0;5.97775116839479][0;0;6.00089723279812][...]], 40, [11;11;11], 107187459, 0.09256528717310572, DTLZ7
NSGA-II Run 45, 2.2396824312097579, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.210943939225347, 40, 00:06:10.9681511, 0.028267356086699457, 1001.6461718447895, [[0;0.0503932916537721;5.92673990571513][0.860256070991129;0.858922318908955;2.61422700357696][0;0;6.00019405451162][...]], 40, [11;11;11], 1746327379, 0.069737923940755245, DTLZ7
NSGA-II Run 46, 0.85067914835065039, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21555198759428496, 40, 00:01:36.1182289, 0.031131698099036941, 1003.0351751276486, [[0.879723962683469;0.162126521618358;3.9993197101948][0.85932618924651;0.859593853420734;2.6141312397577][...]], 40, [11;11;11], 1533730134, 0.0971888371515512, DTLZ7
NSGA-II Run 47, 1.4362437294482788, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21972201093802329, 40, 00:02:17.6934187, 0.057175897805269355, 1002.449610546551, [[0;0;6.00011921932144][0.165461525667753;1;4.66922465258112][0.916299320054144;0;4.43365913221125][0.859375655095645;0.859598240887953;2.61412909420592][...]], 40, [11;11;11], 836115398, 0.10593166731981458, DTLZ7
NSGA-II Run 48, 2.356972109835624, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20777619868728178, 40, 00:02:05.2585734, 0.039763474043103861, 1001.5288821661636, [[0.859411456622002;0.859426715079218;2.61416252398923][0;0;6.00015350241822][0.882676076693789;0.0572169339349969;4.24198251421582][...]], 40, [11;11;11], 1774485630, 0.06575593829259696, DTLZ7
NSGA-II Run 49, 2.6881295694688561, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.2156362470310649, 40, 00:01:44.3710248, 0.032528329604478143, 1001.1977247065304, [[0;0.232073053079197;5.57899029522335][0.883611996364593;0.772351121164045;2.91010893502535][0.858411100618803;0.859398120427518;2.61456382914693][...]], 40, [11;11;11], 1035595343, 0.061517431725827472, DTLZ7
NSGA-II Run 50, 1.0708784247850645, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21164951567760296, 40, 00:03:31.3883830, 0.049352072086079356, 1002.8149758512142, [[0.859615031177541;0.859429100860951;2.61405546329565][0.87753533729411;0.0183035963198815;4.2985812588897][...]], 40, [11;11;11], 461702514, 0.076015117947061742, DTLZ7
