,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Crowding,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,ReferencePoint,Seed,Selector.NumberOfSelectedSubScopes,Spacing,TestFunction,TopLayerPopulationSize,TopLayerSelector.NumberOfSelectedSubScopes
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 31",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],81.18359396,15,300031,10:37.1,6342,3,3,6.468708525,1330.999928,108.8013803,296.561511,1324.531219,[[1;0;0][3.74915180455534E-33;2.98808360964339E-16;4.88007203346064][6.12301583705936E-17;1.88440807566417E-17;134.909061227075][...]],55.90608328,14,15,[11;11;11],1610633247,28,53.37212384,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 32",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],81.51039312,15,300031,10:38.1,6342,3,3,45.76068232,1330.987354,91.02354817,265.9262378,1285.226672,[[1;0;0][3.74915180455534E-33;5.27529016995803E-16;8.6154871783773][6.12303176911189E-17;0;136.862428454805][...]],90.4569839,14,15,[11;11;11],1547200651,28,88.29954196,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 33",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],53.6185777,15,300031,10:32.2,6342,3,3,1.1132953,1330.999987,61.79815983,154.7995633,1329.886692,[[1;0;0][3.74915180455534E-33;1.29175551208505E-16;2.10966651945432][6.12301475190622E-17;2.20113456624855E-18;15.247706286886][...]],48.0005263,14,15,[11;11;11],1570085617,28,43.28365557,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 34",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],76.83455703,15,300031,10:05.6,6342,3,3,3.645074959,1330.999991,101.1662411,258.0847097,1327.354916,[[1;0;0][3.74915180455534E-33;1.95036806090615E-16;3.18529796096263][6.12303176911189E-17;3.1849725483797;0][...]],52.90878211,14,15,[11;11;11],1962875890,28,45.62522058,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 35",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],85.04078572,15,300031,10:07.5,6342,3,3,4.372345026,1330.956705,106.5647209,340.6615201,1326.58436,[[1;0;0][6.1230275560701E-17;3.62898756792405E-17;505.230333756658][3.74915180455534E-33;2.05375367813075E-16;3.35414506338358][...]],60.21715183,14,15,[11;11;11],1878338608,28,59.61797678,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 36",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],104.4411375,15,300031,10:11.0,6342,3,3,9.070394244,1330.999993,109.2524937,286.6402332,1321.929598,[[1;0;0][6.12303176911189E-17;0;30.0008544667236][3.74915180455534E-33;3.06218761888405E-16;5.00109706164109][...]],95.96198102,14,15,[11;11;11],627793317,28,74.19191764,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 37",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],94.6193516,15,300031,10:14.6,6342,3,3,2.307444295,1330.999865,122.018079,313.7815593,1328.692421,[[1;0;0][3.74915180455534E-33;1.24338349831281E-16;2.03066641689686][6.12303176911189E-17;0;22.0328219586675][...]],87.29400405,14,15,[11;11;11],522319462,28,79.21403096,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 38",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],96.94277007,15,300031,10:12.4,6342,3,3,17.46678585,1330.999804,111.2611025,356.584531,1313.533019,[[1;0;0][6.12303176911189E-17;326.110994111244;0][3.74915180455534E-33;3.45055278562997E-16;5.63536645855172][...]],95.68320283,14,15,[11;11;11],1231817951,28,94.85066093,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 39",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],66.52795233,15,300031,11:01.0,6342,3,3,13.64635246,1330.99414,82.91480629,295.7075166,1317.347788,[[1;0;0][3.74915180455534E-33;3.10682970640097E-16;5.07400553117103][6.12299204249121E-17;585.934672957093;2.11068714407195][...]],60.87347899,14,15,[11;11;11],674354239,28,56.06713866,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 40",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],84.89435364,15,300031,10:26.7,6342,3,3,12.45882473,1330.993235,104.6108153,335.6618577,1318.53441,[[1;0;0][3.74915180455534E-33;2.73349809921308E-16;4.46428861108059][6.12303176911189E-17;520.735800332465;0][...]],55.90757983,14,15,[11;11;11],438989158,28,53.12071442,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 41",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],62.90778139,15,300031,11:09.2,6342,3,3,1.685608402,1330.988132,71.71789575,236.7687387,1329.302524,[[1;0;0][3.74915180455534E-33;1.17509136758349E-16;1.91913322010075][6.12303176911189E-17;128.631484756925;0][...]],50.41894942,14,15,[11;11;11],158542367,28,48.35880987,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 42",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],85.57737288,15,300031,10:42.5,6342,3,3,14.09766296,1330.994854,100.9106925,385.6585219,1316.897191,[[1;0;0][3.74915180455534E-33;2.68000715887971E-16;4.3769283909308][6.12303176911189E-17;120.614846969056;0][...]],52.96838652,14,15,[11;11;11],1630166752,28,49.85432924,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 43",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],77.72197402,15,300031,11:04.8,6342,3,3,13.16714432,1330.999935,91.48735836,309.4511458,1317.832791,[[1;0;0][6.11822420445298E-17;6.06532191020879E-17;25.0022042547647][3.74915180455534E-33;1.87637310542863E-16;3.06445103697508][...]],92.0850618,14,15,[11;11;11],1306601061,28,89.99824494,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 44",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],102.7402841,15,300031,10:17.6,6342,3,3,2.233236176,1330.994675,117.9748169,349.4579971,1328.761439,[[1;0;0][3.74915180455534E-33;1.28008645955679E-16;2.09060888106818][6.12303176911189E-17;7.19052123889503;0][...]],85.28010393,14,15,[11;11;11],806739183,28,82.76757571,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 45",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],62.37191799,15,300031,14:39.3,6342,3,3,7.026821477,1330.996455,76.74675378,210.7320553,1323.969633,[[1;0;0][6.12303176911189E-17;258.631892978844;0][3.74915180455534E-33;1.38467894799477E-16;2.26142701885019][...]],94.51626184,14,15,[11;11;11],765736789,28,87.64550658,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 46",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],65.59735206,15,300031,14:45.6,6342,3,3,1.912276657,1330.999999,71.66760423,177.7410735,1329.087723,[[6.12303176911189E-17;426.057247363463;0][1;0;0][3.74915180455534E-33;8.25599195351005E-17;1.34835033768044][...]],79.54717158,14,15,[11;11;11],1528550907,28,22.61391724,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 47",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],93.14553638,15,300031,14:45.6,6342,3,3,48.63253287,1330.984158,99.06618339,367.6958678,1282.351625,[[1;0;0][6.12303176911189E-17;8.68614506552758;0][6.12303176911189E-17;0;90.2134255435174][3.74915180455534E-33;5.24923958791027E-16;8.57294194420233][...]],91.32199714,14,15,[11;11;11],1638544425,28,90.76238083,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 48",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],93.06249302,15,300031,14:34.7,6342,3,3,2.36832747,1330.995529,108.6215167,307.2936024,1328.627201,[[1;0;0][6.12303176911189E-17;0;3.71132831405065][6.12303047413006E-17;1482.52664774885;0.964197844131556][...]],73.70606351,14,15,[11;11;11],1204296994,28,70.55557184,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 49",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],83.74110862,15,300031,10:41.4,6342,3,3,2.162235153,1330.999891,95.54138367,314.2100165,1328.837656,[[1;0;0][6.12303176911189E-17;0;12.4656749853184][3.74915180455534E-33;1.37977557024658E-16;2.25341893080968][...]],76.18159762,14,15,[11;11;11],1420673895,28,74.44638399,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300} Run 50",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=22, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],96.07996922,15,300031,10:39.2,6342,3,3,4.08698682,1330.956705,126.5644392,319.1946794,1326.869718,[[1;0;0][3.74915180455534E-33;1.91255367618008E-16;3.12354034455302][6.12303176911189E-17;3.11811492651162;0][...]],144.0350078,14,15,[11;11;11],273031189,28,128.9134516,DTLZ3,22,44
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 1",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],63.7016737,15,300026,25:16.1,10946,8,8,118.7721175,1330.956705,115.3144711,233.6556846,1212.184587,[[1;0;0][6.12302639948209E-17;4.20230023500276E-17;518.223074068453][6.12303176911189E-17;0;19.0878276228254][...]],98.53847803,5,15,[11;11;11],1819953620,10,64.1835787,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 2",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],31.8124633,15,300026,56:20.9,10946,8,8,34.34300752,1330.956705,47.19931964,128.9312561,1296.613697,[[1;0;0][6.12303176911189E-17;0;9.70790973984121][3.74915180455534E-33;5.94418397487185E-16;9.70790973984121][...]],86.19313941,5,15,[11;11;11],370620175,10,71.85662484,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 3",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],72.99675407,15,300026,23:04.9,10946,8,8,120.9394842,1330.956705,114.0882262,245.2645175,1210.017221,[[1;0;0][6.12303176911189E-17;0;65.9173968212521][3.74915180455534E-33;7.93038786097204E-16;12.9517339775657][...]],43.55120278,5,15,[11;11;11],671521834,10,24.22508386,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 4",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],47.47397029,15,300026,22:29.1,10946,8,8,112.3658124,1330.956705,72.21236031,171.7160169,1218.590893,[[1;0;0][6.12303176911189E-17;0;16.0359586661924][3.74915180455534E-33;9.81779753620731E-16;16.034209696141][...]],65.53816659,5,15,[11;11;11],344099792,10,22.55619602,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 5",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],65.17265584,15,300026,22:37.7,10946,8,8,29.30655547,1330.956705,122.8001031,225.7604224,1301.650149,[[1;0;0][6.1158006382255E-17;26.7272039413368;1.30008968560366][6.11768440552381E-17;1.7149684664618E-16;67.0321065439508][...]],124.5372149,5,15,[11;11;11],2066739788,10,81.7278074,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 6",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],85.81188712,15,300026,22:39.3,10946,8,8,22.22847343,1330.956705,108.7155066,279.9327685,1308.728232,[[1;0;0][6.12303176911189E-17;0;7.4905751644746][6.12303176911189E-17;6.18980136736875;0][3.74915180455534E-33;3.78972543737209E-16;6.18929572844886][...]],57.62631279,5,15,[11;11;11],1598164908,10,30.64651396,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 7",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],49.39294353,15,300026,24:20.0,10946,8,8,1.465743539,1330.956705,76.41587306,157.992527,1329.490961,[[1;0;0][3.74915180455534E-33;5.4999702063859E-16;8.98242964233982][6.12303176911189E-17;11.8022704554855;0][...]],59.25285036,5,15,[11;11;11],2064570089,10,48.0538807,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 8",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],18.37431073,15,300026,30:49.2,10946,8,8,2.714872796,1330.999768,38.68921867,84.78321654,1328.284895,[[1;0;0][3.74915180455534E-33;1.3463371240864E-16;2.19880800043877][6.12303176911189E-17;0;2.19880800043877][...]],12.40002942,5,15,[11;11;11],1632037593,10,9.122603078,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 9",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],103.4881601,15,300026,57:11.0,10946,8,8,11.95597559,1330.956705,143.7171342,203.3564546,1319.000729,[[1;0;0][3.74915180455534E-33;2.16381451274613E-16;3.53389398314354][6.12303176911189E-17;66.457294000136;0][...]],144.0118608,5,15,[11;11;11],510866197,10,80.35228797,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 10",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],76.77693141,15,300026,22:35.2,10946,8,8,120.961715,1330.961715,104.1305969,187.5916609,1210,[[1;0;0][6.12303176911189E-17;0;22.781337990492][3.74915180455534E-33;1.27685420915142E-15;20.8533004122666][...]],59.5682952,5,15,[11;11;11],1571631031,10,45.53125961,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 11",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],37.60516499,15,300026,24:26.1,10946,8,8,55.94972767,1330.956705,58.59915446,154.7335537,1275.006977,[[1;0;0][3.74915180455534E-33;6.7424537209861E-16;11.0116262257513][6.12303176911189E-17;0;11.0116262257513][...]],42.04583971,5,15,[11;11;11],689107999,10,34.0554908,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 12",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],175.8377721,15,300026,22:00.9,10946,8,8,58.63502209,1330.956705,107.3835247,151.3712143,1272.321683,[[1;0;0][6.12303176911189E-17;0;14.5272524814297][3.74915180455534E-33;8.48403914259838E-16;13.8559449999864][...]],286.3849141,5,15,[11;11;11],1913224391,10,33.38328006,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 13",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],26.50039867,15,300026,58:44.1,10946,8,8,102.3468696,1330.956705,53.53915202,120.010994,1228.609835,[[1;0;0][6.12303176911189E-17;0;18.334570701331][3.74915180455534E-33;9.41228175744253E-16;15.3719302991755][...]],12.99079675,5,15,[11;11;11],118140718,10,10.99116336,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 14",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],52.71586667,15,300026,22:24.8,10946,8,8,42.52649642,1330.956705,105.9062974,222.6502934,1288.430209,[[1;0;0][3.74915180455534E-33;4.50164338351119E-16;7.3519843653598][6.12303158985988E-17;242.918434797717;0.0587792762931709][...]],60.07304976,5,15,[11;11;11],319852995,10,47.24890362,DTLZ3,15,30
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[1;0;0][0.0157073173118198;0;0.999876632481661][0.000246719817134193;0.0157053795390632;0.999876632481661][...]],29.14103474,15,300026,22:21.5,10946,8,8,29.24245834,1330.956705,48.56493046,107.1610242,1301.714247,[[1;0;0][6.12303176911189E-17;0;9.82892614666666][6.12303176911189E-17;9.76285327354687;0][3.74915180455534E-33;5.97773163833413E-16;9.76269904149325][...]],50.81357222,5,15,[11;11;11],1708874074,10,35.41541343,DTLZ3,15,30
