,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Bounds,Crowding,Encoding.Bounds,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,Seed,SelectedParents,Spacing,TestFunction
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 79",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.267390996,[[0;1]],50,180020,00:44.8,6293,3,3,0.323986872,128.7781161,0.294446283,0.379784903,128.4541293,[[0;1.04475751524093][0.851789862981702;-0.749038551053177][0.452783966264291;-0.094081547991109][0.196245006244191;0.615021309253976][...]],0.083188857,10,50,1131393801,20,0.092307746,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 81",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.071815302,[[0;1][-5;5]],30,180020,00:44.2,6293,3,3,7.143941463,120.6666667,0.090335914,0.364737484,113.5227252,[[0;1][1;0.667788938814409][0.598093958150249;0.743135844816059][0.396709791078733;0.790786663316128][...]],0.039736633,10,30,427921002,20,0.044970464,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 88",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.27115028,[[0;1]],50,180020,00:41.1,6293,3,3,0.610786863,120.6666667,0.27115028,0.716400508,120.0558798,[[0;1.09345538510711][1;0.0477751388576511][0.109531859150481;0.747628706230645][0.776330780004904;0.172520308757925][...]],0.072730133,10,50,98947770,20,0.072730133,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 82",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.256709722,[[0;1]],50,180020,00:44.5,6293,3,3,0.752422275,120.3333333,0.256709722,1.086159535,119.5809111,[[0;1.03312890888329][1;0.0650785676797345][0.798041733195533;0.416656790840797][0.688273839448609;0.574534703751545][...]],0.043229456,10,50,100053543,20,0.043229456,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 83",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.151436681,[[0;1]],30,180020,00:44.0,6293,3,3,1.011754567,117.5185752,0.151436681,3.556184832,116.5068206,[[0.280775318815369;1.01412107845537][0.996513095543913;0.0916691406476574][0.495432207045133;0.817531467807767][...]],0.039139411,10,30,1596793720,20,0.039139411,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 89",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.258112338,[[0;1]],50,180020,00:41.6,6293,3,3,0.271050974,120.6666667,0.266083078,0.675724811,120.3956157,[[0;1.0365572457075][1;0.0185030376884432][0.150390160533387;0.641859891867577][0.33;0.451723053563093][...]],0.054735176,10,50,1675550803,20,0.061818272,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 82",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.069834741,[[0;1][-5;5]],30,180020,00:44.6,6293,3,3,7.176752504,120.6666667,0.081957289,0.367772717,113.4899142,[[0;1][1;0.670776216518646][0.0814135005091965;0.90606316127402][0.281612357362738;0.825293403747724][...]],0.045939278,10,30,1858047835,20,0.047259506,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 80",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.362651585,[[0;1]],50,180020,00:45.1,6293,3,3,0.480766849,128.7781161,0.362651585,0.832361294,128.2973493,[[0;1.0705096854532][0.851799215408368;-0.734828284328531][0.652798159846904;-0.415698312782043][0.196522811024822;0.63328344961443][...]],0.073458226,10,50,340342691,20,0.073458226,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 83",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.289566238,[[0;1]],50,180020,00:44.5,6293,3,3,0.927254951,120.3333333,0.270978663,1.325310475,119.4060784,[[0;1.04167973887819][1;0.0816918150471947][0.441025157572925;0.854959232820414][0.192443078562175;1.00612731887217][...]],0.059773473,10,50,877538054,20,0.064681327,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 84",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.362288801,[[0;1]],30,180020,00:44.2,6293,3,3,4.532019497,117.5185752,0.362288801,3.244364211,112.9865557,[[0.999998287194546;0.426305107974211][0.280775318815369;1.175603907797][0.55988208802251;0.981921795872226][...]],0.037642334,10,30,1934470706,20,0.037642334,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 90",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.266782924,[[0;1]],50,180020,00:41.6,6293,3,3,0.270456706,120.6666667,0.313379337,0.775358225,120.39621,[[0;1.036671836536][1;0.0175964604898629][0.153190281970818;0.637616676848568][0.00981684923384821;0.935747651941585][...]],0.066294029,10,50,1602801558,20,0.059069981,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 83",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.076206489,[[0;1][-5;5]],30,180020,00:44.7,6293,3,3,6.77314461,120.6666667,0.085918816,0.359981657,113.8935221,[[0;1][1;0.632690144760453][0.566403417459282;0.723563845561138][0.332914559653682;0.788066439330155][...]],0.054575032,10,30,407118520,20,0.055367713,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 81",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.3381201,[[0;1]],50,180020,00:45.2,6293,3,3,0.371332055,128.7781161,0.339553632,0.669350437,128.4067841,[[0.851749359514533;-0.744191246238475][0;1.05357416726017][0.0682259798766152;0.728123485940258][0.648759711075462;-0.421443654615657][...]],0.093867577,10,50,2001743435,20,0.095046298,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 84",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.217544804,[[0;1]],50,180020,00:45.0,6293,3,3,1.64332674,120.3333333,0.244356513,0.559428694,118.6900066,[[1;0.149002554064822][0;1.07727095591924][0.341127408514069;0.969251276210929][0.641685053261503;0.695265252518823][...]],0.069003443,10,50,1576565882,20,0.070791883,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 85",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.351084457,[[0;1]],30,180020,00:44.7,6293,3,3,7.232950187,117.5185752,0.351084457,3.29304864,110.285625,[[0.999999999996059;0.68224573356077][0.280775318815369;1.34134579589685][0.543071732505463;1.18674689359368][...]],0.04023183,10,30,2062159395,20,0.04023183,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 91",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.276058167,[[0;1]],50,180020,00:42.1,6293,3,3,0.379344684,120.6666667,0.276058167,0.787151597,120.287322,[[1;0.0259968213463578][0;1.05012380924769][0.0386324243083994;0.848721401534508][0.273109812802361;0.514599348297856][...]],0.063878106,10,50,2135751497,20,0.063878106,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 84",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.07179162,[[0;1][-5;5]],30,180020,00:45.1,6293,3,3,6.726890837,120.6666667,0.07644661,0.378584315,113.9397758,[[0;1][1;0.628286502923848][0.613416611123984;0.70966916092793][0.445682788390371;0.751967835751679][0.183993538710011;0.841551666175596][...]],0.051128208,10,30,284484208,20,0.052715879,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 82",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.292003313,[[0;1]],50,180020,00:45.6,6293,3,3,0.60181418,128.7781161,0.328350156,0.443960703,128.176302,[[0.852106934611988;-0.723981923350835][0;1.08999990860368][0.652853088424998;-0.403802115514312][0.443367694628668;-0.0389551678704746][...]],0.087968255,10,50,1203129722,20,0.093893577,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 85",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.220929867,[[0;1]],50,180020,00:44.1,6293,3,3,1.125657697,120.3333333,0.640158542,0.262746608,119.2076756,[[1;0.100813285712754][0;1.0517034553864][0.34376782754669;0.942274167182327][0.5;0.81400243167407][0.190187030644491;1.01719969180328][...]],0.060511426,10,50,1721719654,20,0.068434904,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 92",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.274122648,[[0;1]],50,180020,00:41.2,6293,3,3,0.427834404,120.6666667,0.300883228,0.672463946,120.2388323,[[1;0.0328474527245515][0;1.06467910857931][0.579725534571364;0.279063237436822][0.738559972138189;0.17793562725849][...]],0.067643789,10,50,1184709954,20,0.071073636,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 86",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.345807666,[[0;1]],30,180020,00:43.6,6293,3,3,3.136891127,117.5185752,0.387140942,3.036602279,114.3816841,[[0.28077531881537;1.09002309954768][1;0.294609477188907][0.782217167209202;0.629759888679046][0.869025870949059;0.5059857940373][...]],0.03562288,10,30,763449353,20,0.039958123,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 85",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.072865253,[[0;1][-5;5]],30,180020,00:44.0,6293,3,3,6.854070698,120.6666667,0.077673624,0.351972681,113.812596,[[0;1][1;0.640311719264205][0.370675349535469;0.781001398331576][0.226960301100439;0.828639613833624][...]],0.042026443,10,30,445782388,20,0.045479238,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 83",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.30285458,[[0;1]],50,180020,00:44.4,6293,3,3,0.499572241,128.7781161,0.331665779,0.63734408,128.2785439,[[0;1.07450587155144][0.851595662142872;-0.73300462569395][0.0668229452790614;0.748299413493215][0.204882895606682;0.573430211501248][...]],0.088030178,10,50,302727709,20,0.090624061,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 93",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.269384403,[[0;1]],50,180020,00:41.0,6293,3,3,0.414506491,120.6666667,0.277521666,0.780775339,120.2521602,[[0;1.06132934548352][1;0.0311255090239787][0.539535742308823;0.304622770953788][0.706282259701184;0.195544702301143][...]],0.042745084,10,50,708193182,20,0.050185472,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 86",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.228384731,[[0;1]],50,180020,00:43.8,6293,3,3,1.264306862,120.3333333,0.228384731,0.858304439,119.0690265,[[0;1.05819329655029][1;0.113186164376945][0.65953946998834;0.647123104426535][0.754972098813392;0.519556289819185][...]],0.048458666,10,50,600200657,20,0.048458666,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 87",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.319784456,[[0;1]],30,180020,00:43.6,6293,3,3,3.692476659,117.5185752,0.319784456,3.788492232,113.8260985,[[0.280775318815369;1.12227335377979][1;0.347272734397091][0.444064331912216;1.02269545388723][0.817511360208213;0.626320387284786][...]],0.044759026,10,30,153492128,20,0.044759026,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 86",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.069099905,[[0;1][-5;5]],30,180020,00:44.1,6293,3,3,6.358010683,120.6666667,0.085778956,0.349565207,114.308656,[[0;1][1;0.593462236432031][0.421559789490532;0.736045794170479][0.25222144543895;0.795830926476961][0.700053260201043;0.659854586347406][...]],0.050269341,10,30,1877142680,20,0.04816774,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 84",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.296728648,[[0;1]],50,180020,00:44.7,6293,3,3,0.370468022,128.7781161,0.311651464,0.451592285,128.4076481,[[0;1.05302146654988][0.852064896976298;-0.744480145611294][0.0848153830542859;0.715228746595632][0.652539874857787;-0.426379936372895][...]],0.072356319,10,50,1945607351,20,0.07602104,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 94",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.224760393,[[0;1]],50,180020,00:40.9,6293,3,3,0.433983122,120.6666667,0.224760393,0.425784652,120.2326835,[[1;0.0323123826760936][0;1.06297543336421][0.229293139680047;0.569416513209608][0.404807727209882;0.407267823486019][...]],0.065059483,10,50,1104787638,20,0.065059483,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 88",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.275579557,[[0;1]],30,180020,00:43.5,6293,3,3,3.173644723,117.5185752,0.428679311,2.65910522,114.3449305,[[0.280775318815369;1.09219677341544][0.999999002875087;0.298192572587356][0.513020605629996;0.933290156388543][...]],0.060804429,10,30,818818718,20,0.052211996,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 87",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.248821123,[[0;1]],50,180020,00:44.1,6293,3,3,1.020100019,120.3333333,0.248821123,0.983961861,119.3132333,[[1;0.0904330740163638][0;1.04615268451581][0.5642579034561;0.741953368574938][0.666298510489972;0.621861673356188][...]],0.055012625,10,50,1609916600,20,0.055012625,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 87",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.069272546,[[0;1][-5;5]],30,180020,00:44.1,6293,3,3,7.055101716,120.6666667,0.072674505,0.382909236,113.611565,[[0;1][1;0.659468727935234][0.42756978260399;0.777330618322419][0.591251826111537;0.738155625310659][0.263887739096444;0.825069069307564][...]],0.044181237,10,30,1884170956,20,0.045782615,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 85",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.340766533,[[0;1]],50,180020,00:44.3,6293,3,3,0.341701219,128.7781161,0.356995584,0.782158803,128.4364149,[[0.851201402585159;-0.747878457394943][0;1.04655345801059][0.652668417603365;-0.430292790172357][0.4549808681692;-0.0929133203856632][...]],0.091378965,10,50,81145636,20,0.093037335,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 95",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.256603135,[[0;1]],50,180020,00:41.1,6293,3,3,0.375909145,120.6666667,0.268964962,0.605581248,120.2907575,[[0;1.05424425253941][1;0.027553500964437][0.844959939397158;0.110426537230474][0.187714158173172;0.609675811644031][...]],0.047549328,10,50,244251330,20,0.048855245,ZDT1
