,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Bounds,Crowding,Encoding.Bounds,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,Seed,SelectedParents,Spacing,TestFunction
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 64",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.042493849,[[0;1][-5;5]],30,300000,00:54.6,6542,3,3,5.772252689,120.6666667,0.050113945,0.337286571,114.894414,[[0;1][1;0.539666675072203][0.233404544143836;0.777600139283056][0.807549861121308;0.586319301087982][...]],0.023346058,16,30,594550528,32,0.025579006,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 76",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.164824798,[[0;1]],50,300000,00:51.4,6542,3,3,0.131398557,120.6666667,0.164824798,0.585901209,120.5352681,[[0;1.01700998018534][1;0.00854085314904611][0.876054206727518;0.0733781771823217][0.78537505979861;0.123473348429017][...]],0.039083038,16,50,1963866048,32,0.039083038,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 63",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.20442012,[[0;1]],50,300000,00:55.3,6542,3,3,0.165231379,128.7781161,0.20442012,0.567128025,128.6128848,[[0;1.02568519603621][0.851832878939461;-0.761025616221097][0.825017423674614;-0.47948989906461][0.257716255023224;0.261368287555643][...]],0.052815548,16,50,632589186,32,0.052815548,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 68",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.171281419,[[0;1]],30,300000,00:53.2,6542,3,3,1.294486763,117.5185752,0.175499205,2.954094338,116.2240884,[[0.999997209054002;0.120391432538002][0.280775318815369;0.987766896879519][0.554777920166051;0.772182548508516][...]],0.022616095,16,30,45223207,32,0.023548745,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 67",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.113094719,[[0;1]],50,300000,00:53.8,6542,3,3,0.174387951,120.3333333,0.213478014,0.283151835,120.1589454,[[0;1.00665611776643][1;0.0132099550244606][0.538642468395118;0.718477188792324][0.387084780904442;0.857891308105599][...]],0.136490754,16,50,1953292734,32,0.041317918,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 65",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.043526801,[[0;1][-5;5]],30,300000,00:54.6,6542,3,3,3.971384328,120.6666667,0.058438169,0.29005571,116.6952823,[[0;1][1;0.370113538497874][0.0712627735905709;0.831829978720402][0.169333786336226;0.740650780497585][...]],0.029790197,16,30,94603789,32,0.03112572,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 77",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.138724445,[[0;1]],50,300000,00:50.9,6542,3,3,0.245894419,120.6666667,0.138724445,0.390380952,120.4207722,[[0;1.03602104296825][1;0.0179555482426873][0.0771710694526084;0.767555510874864][0.733522971893824;0.166588373123701][...]],0.05116596,16,50,970217312,32,0.05116596,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 64",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.167245472,[[0;1]],50,300000,00:54.6,6542,3,3,0.066124217,128.7781161,0.167245472,0.312614946,128.7119919,[[0;1.0049041082259][0.851739354888986;-0.7702900216427][0.823595233954006;-0.460082607077936][0.453810322663758;-0.119380937683715][...]],0.05656254,16,50,1336935789,32,0.05656254,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 69",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.163038641,[[0;1]],30,300000,00:52.4,6542,3,3,1.458712112,117.5185752,0.163038641,2.676172705,116.0598631,[[0.999999954820693;0.136079081757862][0.280775318815369;0.997989866572244][0.555319707508804;0.783448404462868][...]],0.023438147,16,30,1910959533,32,0.023438147,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 68",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.152065289,[[0;1]],50,300000,00:53.4,6542,3,3,0.097858085,120.3333333,0.193542264,0.407116043,120.2354752,[[1;0.00636894244097518][0;1.00318838879029][0.216584341307454;0.95643099996588][0.899546906895483;0.196583982661342][...]],0.129292961,16,50,291142547,32,0.055996073,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 66",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.043803771,[[0;1][-5;5]],30,300000,00:53.9,6542,3,3,4.537684265,120.6666667,0.049475962,0.29148946,116.1289824,[[0;1][1;0.423438810976529][0.0562595089651022;0.863228999455344][0.125575980468378;0.79567457454778][...]],0.024487084,16,30,1448523826,32,0.026421447,ZDT4
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 78",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.157208386,[[0;1]],50,300000,00:51.1,6542,3,3,0.085727462,120.6666667,0.157208386,0.479931666,120.5809392,[[0;1.00873239021346][1;0.00437645097447066][0.307404107682176;0.452038025622][0.704809577520769;0.165622799024042][...]],0.034872337,16,50,1732836527,32,0.034872337,ZDT1
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 65",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.178884278,[[0;1]],50,300000,00:54.8,6542,3,3,0.062708064,128.7781161,0.178884278,0.384234797,128.7154081,[[0;1.00599709190617][0.851786220721726;-0.770132674868249][0.453857477617335;-0.120235292412537][0.620918231499908;-0.163646687961108][...]],0.058074188,16,50,852908722,32,0.058074188,ZDT3
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 70",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.228019479,[[0;1]],30,300000,00:52.7,6542,3,3,1.870975209,117.5185752,0.228019479,3.026154549,115.6476,[[0.999771056725394;0.175386683733994][0.280775318815369;1.01871877210485][0.472999299158524;0.886314723059005][...]],0.020338992,16,30,1407616925,32,0.020338992,ZDT6
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 69",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.149364658,[[0;1]],50,300000,00:54.1,6542,3,3,0.207086295,120.3333333,0.149364658,0.639369169,120.126247,[[1;0.0162959334323097][0;1.00826061457449][0.672512320399829;0.559611442922745][0.89318237554456;0.217225287979687][...]],0.028705315,16,50,1562874001,32,0.028705315,ZDT2
"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32} Run 67",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, PopulationSize=16, AgeGap=300, SelectedParents=32}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.045599153,[[0;1][-5;5]],30,300000,00:54.9,6542,3,3,5.623315761,120.6666667,0.053033744,0.332399671,115.0433509,[[0;1][1;0.525800220768069][0.0414715054947191;0.903431984180622][0.776797067345287;0.582057835559645][...]],0.031474835,16,30,970053394,32,0.032279012,ZDT4
