,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 75",5985,777.1962783,1324.079192,1321.927395,1323.214186,15.88388211,252.297711,1322.973603,1323.500018,1323.740301,1317.514081,1317.561832,1323.564311,0.001446499,1317.59947,0.024759546
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 77",6473,1090.037018,1324.535697,1322.71328,1324.049092,6.110726325,37.34097622,1323.237275,1324.252905,1324.348809,1318.608347,1318.622906,1324.284848,0.00120275,1318.82118,0.135288955
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 76",6473,1133.010402,1324.525346,1323.202943,1324.054458,4.59844402,21.1456874,1323.435095,1324.284726,1324.364232,1320.479861,1320.506164,1324.327866,0.000809032,1320.584914,0.10809535
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 77",5985,853.8166797,1324.071425,1321.647166,1323.181441,16.90092407,285.6412344,1323.008328,1323.486988,1323.703826,1316.47046,1316.533044,1323.410337,0.001671234,1316.646832,0.029192642
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 76",5985,783.8197866,1324.091792,1322.003126,1323.268965,15.30815653,234.3396565,1323.122513,1323.511902,1323.72501,1317.725212,1317.792845,1323.466765,0.001370729,1317.901905,0.023937404
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 78",6473,1106.088949,1324.521712,1322.878588,1323.994098,5.665184706,32.09431775,1323.131249,1324.25765,1324.336916,1319.385531,1319.393218,1324.288453,0.001032163,1319.538508,0.115921918
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 77",6473,1060.024518,1324.504844,1322.355632,1323.847817,7.190342309,51.70102252,1323.065507,1324.2089,1324.3147,1317.52915,1317.555025,1324.263208,0.001435366,1317.710787,0.139162862
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 79",6473,879.7274461,1324.522087,1322.125964,1323.914329,10.46552159,109.5271422,1323.137868,1324.213871,1324.324505,1316.511816,1316.525144,1324.280198,0.001670537,1316.720107,0.088978956
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 78",6473,1040.042062,1324.506475,1322.577099,1324.041046,8.601493692,73.98569373,1323.593207,1324.238334,1324.329835,1317.987476,1318.018263,1324.257792,0.001360524,1318.174442,0.087369932
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 78",5985,895.8294056,1324.07972,1321.821728,1323.20894,14.16727656,200.711725,1322.978614,1323.445938,1323.678466,1317.171121,1317.198823,1323.428725,0.001496285,1317.344845,0.033302388
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 77",5985,758.8014786,1324.151692,1322.133086,1323.265453,13.3727092,178.8293513,1322.959314,1323.537036,1323.763963,1318.234542,1318.269031,1323.497937,0.001255588,1318.376367,0.026319344
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 80",6473,1098.019806,1324.499002,1322.110069,1323.999998,7.3781665,54.4373409,1323.172513,1324.253409,1324.337657,1316.280176,1316.294128,1324.2725,0.00169347,1316.630001,0.183973387
